PUNTO_MUESTREO,ANNO,MES,DIA,FECHA,NOMBRE_CAPITAL,As,BaP,Cd,Ni,PM10,PM2.5,Pb,ICA
02003001_27_M,2020,2,23,2020-02-23,Albacete,,0.039,,,,,,1
02003001_27_M,2020,2,24,2020-02-24,Albacete,,0.051,,,,,,1
02003001_27_M,2020,2,25,2020-02-25,Albacete,,0.07,,,,,,1
02003001_27_M,2020,2,26,2020-02-26,Albacete,,0.03,,,,,,1
02003001_27_M,2020,2,28,2020-02-28,Albacete,,0.059,,,,,,1
02003001_27_M,2020,2,29,2020-02-29,Albacete,,0.019,,,,,,1
02003001_27_M,2020,3,1,2020-03-01,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,2,2020-03-02,Albacete,,0.007,,,,,,1
02003001_27_M,2020,3,3,2020-03-03,Albacete,,0.014,,,,,,1
02003001_27_M,2020,3,4,2020-03-04,Albacete,,0.012,,,,,,1
02003001_27_M,2020,3,6,2020-03-06,Albacete,,0.021,,,,,,1
02003001_27_M,2020,3,7,2020-03-07,Albacete,,0.023,,,,,,1
02003001_27_M,2020,3,8,2020-03-08,Albacete,,0.029,,,,,,1
02003001_27_M,2020,3,9,2020-03-09,Albacete,,0.037,,,,,,1
02003001_27_M,2020,3,10,2020-03-10,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,11,2020-03-11,Albacete,,0.022,,,,,,1
02003001_27_M,2020,3,12,2020-03-12,Albacete,,0.038,,,,,,1
02003001_27_M,2020,3,14,2020-03-14,Albacete,,0.011,,,,,,1
02003001_27_M,2020,3,15,2020-03-15,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,16,2020-03-16,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,17,2020-03-17,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,18,2020-03-18,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,19,2020-03-19,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,20,2020-03-20,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,21,2020-03-21,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,22,2020-03-22,Albacete,,0.015,,,,,,1
02003001_27_M,2020,3,23,2020-03-23,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,25,2020-03-25,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,26,2020-03-26,Albacete,,0.003,,,,,,1
02003001_27_M,2020,3,27,2020-03-27,Albacete,,0.003,,,,,,1
02003001_27_M,2020,6,18,2020-06-18,Albacete,,0.006,,,,,,1
02003001_27_M,2020,6,19,2020-06-19,Albacete,,0.003,,,,,,1
02003001_27_M,2020,6,20,2020-06-20,Albacete,,0.004,,,,,,1
02003001_27_M,2020,6,21,2020-06-21,Albacete,,0.006,,,,,,1
02003001_27_M,2020,6,22,2020-06-22,Albacete,,0.008,,,,,,1
02003001_27_M,2020,6,23,2020-06-23,Albacete,,0.004,,,,,,1
02003001_27_M,2020,6,24,2020-06-24,Albacete,,0.004,,,,,,1
02003001_27_M,2020,6,25,2020-06-25,Albacete,,0.004,,,,,,1
02003001_27_M,2020,6,26,2020-06-26,Albacete,,0.009,,,,,,1
02003001_27_M,2020,6,27,2020-06-27,Albacete,,0.005,,,,,,1
02003001_27_M,2020,6,28,2020-06-28,Albacete,,0.005,,,,,,1
02003001_27_M,2020,6,29,2020-06-29,Albacete,,0.009,,,,,,1
02003001_27_M,2020,6,30,2020-06-30,Albacete,,0.005,,,,,,1
02003001_27_M,2020,7,1,2020-07-01,Albacete,,0.008,,,,,,1
02003001_27_M,2020,7,3,2020-07-03,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,4,2020-07-04,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,5,2020-07-05,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,6,2020-07-06,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,7,2020-07-07,Albacete,,0.005,,,,,,1
02003001_27_M,2020,7,8,2020-07-08,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,9,2020-07-09,Albacete,,0.005,,,,,,1
02003001_27_M,2020,7,10,2020-07-10,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,11,2020-07-11,Albacete,,0.005,,,,,,1
02003001_27_M,2020,7,12,2020-07-12,Albacete,,0.004,,,,,,1
02003001_27_M,2020,7,13,2020-07-13,Albacete,,0.003,,,,,,1
02003001_27_M,2020,7,14,2020-07-14,Albacete,,0.006,,,,,,1
02003001_27_M,2020,7,15,2020-07-15,Albacete,,0.006,,,,,,1
02003001_27_M,2020,7,16,2020-07-16,Albacete,,0.004,,,,,,1
02003001_27_M,2020,8,13,2020-08-13,Albacete,,0.011,,,,,,1
02003001_27_M,2020,8,14,2020-08-14,Albacete,,0.006,,,,,,1
02003001_27_M,2020,8,15,2020-08-15,Albacete,,0.01,,,,,,1
02003001_27_M,2020,8,16,2020-08-16,Albacete,,0.012,,,,,,1
02003001_27_M,2020,8,17,2020-08-17,Albacete,,0.007,,,,,,1
02003001_27_M,2020,8,18,2020-08-18,Albacete,,0.011,,,,,,1
02003001_27_M,2020,8,19,2020-08-19,Albacete,,0.004,,,,,,1
02003001_27_M,2020,8,20,2020-08-20,Albacete,,0.008,,,,,,1
02003001_27_M,2020,8,21,2020-08-21,Albacete,,0.02,,,,,,1
02003001_27_M,2020,8,22,2020-08-22,Albacete,,0.008,,,,,,1
02003001_27_M,2020,8,23,2020-08-23,Albacete,,0.004,,,,,,1
02003001_27_M,2020,8,24,2020-08-24,Albacete,,0.005,,,,,,1
02003001_27_M,2020,8,25,2020-08-25,Albacete,,0.005,,,,,,1
02003001_27_M,2020,9,14,2020-09-14,Albacete,,0.008,,,,,,1
02003001_27_M,2020,9,15,2020-09-15,Albacete,,0.005,,,,,,1
02003001_27_M,2020,9,16,2020-09-16,Albacete,,0.005,,,,,,1
02003001_27_M,2020,9,17,2020-09-17,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,18,2020-09-18,Albacete,,0.006,,,,,,1
02003001_27_M,2020,9,19,2020-09-19,Albacete,,0.005,,,,,,1
02003001_27_M,2020,9,20,2020-09-20,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,21,2020-09-21,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,22,2020-09-22,Albacete,,0.009,,,,,,1
02003001_27_M,2020,9,25,2020-09-25,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,26,2020-09-26,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,27,2020-09-27,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,28,2020-09-28,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,29,2020-09-29,Albacete,,0.003,,,,,,1
02003001_27_M,2020,9,30,2020-09-30,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,1,2020-10-01,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,2,2020-10-02,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,3,2020-10-03,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,4,2020-10-04,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,5,2020-10-05,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,6,2020-10-06,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,7,2020-10-07,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,8,2020-10-08,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,9,2020-10-09,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,10,2020-10-10,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,11,2020-10-11,Albacete,,0.008,,,,,,1
02003001_27_M,2020,10,12,2020-10-12,Albacete,,0.015,,,,,,1
02003001_27_M,2020,10,13,2020-10-13,Albacete,,0.02,,,,,,1
02003001_27_M,2020,10,14,2020-10-14,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,15,2020-10-15,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,16,2020-10-16,Albacete,,0.03,,,,,,1
02003001_27_M,2020,10,17,2020-10-17,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,18,2020-10-18,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,19,2020-10-19,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,20,2020-10-20,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,21,2020-10-21,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,22,2020-10-22,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,23,2020-10-23,Albacete,,0.003,,,,,,1
02003001_27_M,2020,10,31,2020-10-31,Albacete,,0.008,,,,,,1
02003001_27_M,2020,11,1,2020-11-01,Albacete,,0.007,,,,,,1
02003001_27_M,2020,11,2,2020-11-02,Albacete,,0.004,,,,,,1
02003001_27_M,2020,11,3,2020-11-03,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,4,2020-11-04,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,5,2020-11-05,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,6,2020-11-06,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,7,2020-11-07,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,8,2020-11-08,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,9,2020-11-09,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,10,2020-11-10,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,11,2020-11-11,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,12,2020-11-12,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,13,2020-11-13,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,21,2020-11-21,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,22,2020-11-22,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,23,2020-11-23,Albacete,,0.004,,,,,,1
02003001_27_M,2020,11,24,2020-11-24,Albacete,,0.005,,,,,,1
02003001_27_M,2020,11,25,2020-11-25,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,26,2020-11-26,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,27,2020-11-27,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,28,2020-11-28,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,29,2020-11-29,Albacete,,0.003,,,,,,1
02003001_27_M,2020,11,30,2020-11-30,Albacete,,0.003,,,,,,1
02003001_27_M,2020,12,1,2020-12-01,Albacete,,0.003,,,,,,1
02003001_27_M,2020,12,2,2020-12-02,Albacete,,0.003,,,,,,1
02003001_27_M,2020,12,3,2020-12-03,Albacete,,0.005,,,,,,1
02003001_27_M,2020,12,4,2020-12-04,Albacete,,0.003,,,,,,1
02003001_27_M,2021,3,6,2021-03-06,Albacete,,0.007,,,,,,1
02003001_27_M,2021,3,7,2021-03-07,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,8,2021-03-08,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,9,2021-03-09,Albacete,,0.003,,,,,,1
02003001_27_M,2021,3,10,2021-03-10,Albacete,,0.011,,,,,,1
02003001_27_M,2021,3,11,2021-03-11,Albacete,,0.008,,,,,,1
02003001_27_M,2021,3,12,2021-03-12,Albacete,,0.008,,,,,,1
02003001_27_M,2021,3,13,2021-03-13,Albacete,,0.01,,,,,,1
02003001_27_M,2021,3,14,2021-03-14,Albacete,,0.009,,,,,,1
02003001_27_M,2021,3,15,2021-03-15,Albacete,,0.01,,,,,,1
02003001_27_M,2021,3,16,2021-03-16,Albacete,,0.008,,,,,,1
02003001_27_M,2021,3,17,2021-03-17,Albacete,,0.008,,,,,,1
02003001_27_M,2021,3,18,2021-03-18,Albacete,,0.007,,,,,,1
02003001_27_M,2021,3,19,2021-03-19,Albacete,,0.008,,,,,,1
02003001_27_M,2021,3,27,2021-03-27,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,28,2021-03-28,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,29,2021-03-29,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,30,2021-03-30,Albacete,,0.006,,,,,,1
02003001_27_M,2021,3,31,2021-03-31,Albacete,,0.008,,,,,,1
02003001_27_M,2021,4,1,2021-04-01,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,2,2021-04-02,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,3,2021-04-03,Albacete,,0.007,,,,,,1
02003001_27_M,2021,4,4,2021-04-04,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,5,2021-04-05,Albacete,,0.003,,,,,,1
02003001_27_M,2021,4,6,2021-04-06,Albacete,,0.004,,,,,,1
02003001_27_M,2021,4,7,2021-04-07,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,8,2021-04-08,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,9,2021-04-09,Albacete,,0.003,,,,,,1
02003001_27_M,2021,4,10,2021-04-10,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,27,2021-04-27,Albacete,,0.006,,,,,,1
02003001_27_M,2021,4,28,2021-04-28,Albacete,,0.007,,,,,,1
02003001_27_M,2021,4,29,2021-04-29,Albacete,,0.003,,,,,,1
02003001_27_M,2021,5,15,2021-05-15,Albacete,,0.009,,,,,,1
02003001_27_M,2021,6,2,2021-06-02,Albacete,,0.009,,,,,,1
02003001_27_M,2021,6,3,2021-06-03,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,4,2021-06-04,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,12,2021-06-12,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,13,2021-06-13,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,14,2021-06-14,Albacete,,0.004,,,,,,1
02003001_27_M,2021,6,15,2021-06-15,Albacete,,0.004,,,,,,1
02003001_27_M,2021,6,19,2021-06-19,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,20,2021-06-20,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,21,2021-06-21,Albacete,,0.003,,,,,,1
02003001_27_M,2021,6,22,2021-06-22,Albacete,,0.003,,,,,,1
02003001_27_M,2021,7,17,2021-07-17,Albacete,,0.003,,,,,,1
02003001_27_M,2021,7,18,2021-07-18,Albacete,,0.003,,,,,,1
02003001_27_M,2021,7,19,2021-07-19,Albacete,,0.004,,,,,,1
02003001_27_M,2021,8,6,2021-08-06,Albacete,,0.003,,,,,,1
02003001_27_M,2021,8,26,2021-08-26,Albacete,,0.003,,,,,,1
02003001_27_M,2021,8,27,2021-08-27,Albacete,,0.003,,,,,,1
02003001_27_M,2021,8,28,2021-08-28,Albacete,,0.004,,,,,,1
02003001_27_M,2021,8,29,2021-08-29,Albacete,,0.004,,,,,,1
02003001_27_M,2021,8,30,2021-08-30,Albacete,,0.003,,,,,,1
02003001_27_M,2021,8,31,2021-08-31,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,1,2021-09-01,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,4,2021-09-04,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,5,2021-09-05,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,7,2021-09-07,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,15,2021-09-15,Albacete,,0.003,,,,,,1
02003001_27_M,2021,9,16,2021-09-16,Albacete,,0.005,,,,,,1
02003001_27_M,2021,9,17,2021-09-17,Albacete,,0.003,,,,,,1
02003001_28_M,2013,7,23,2013-07-23,Albacete,,,0.7,,,,,2
02003001_28_M,2013,7,30,2013-07-30,Albacete,,,0.7,,,,,2
02003001_28_M,2013,8,6,2013-08-06,Albacete,,,0.7,,,,,2
02003001_28_M,2013,8,23,2013-08-23,Albacete,,,1.26,,,,,3
02003001_28_M,2016,3,13,2016-03-13,Albacete,,,0.0,,,,,1
02003001_28_M,2016,3,23,2016-03-23,Albacete,,,0.0108,,,,,1
02003001_28_M,2016,3,29,2016-03-29,Albacete,,,0.0019,,,,,1
02003001_28_M,2016,4,30,2016-04-30,Albacete,,,0.0013,,,,,1
02003001_28_M,2016,5,7,2016-05-07,Albacete,,,0.0086,,,,,1
02003001_28_M,2016,5,14,2016-05-14,Albacete,,,0.0066,,,,,1
02003001_28_M,2016,8,20,2016-08-20,Albacete,,,0.0058,,,,,1
02003001_28_M,2016,9,10,2016-09-10,Albacete,,,0.0056,,,,,1
02003001_28_M,2017,5,27,2017-05-27,Albacete,,,0.347,,,,,1
02003001_28_M,2017,6,3,2017-06-03,Albacete,,,0.347,,,,,1
02003001_28_M,2018,2,4,2018-02-04,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,2,11,2018-02-11,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,2,25,2018-02-25,Albacete,,,0.3475,,,,,1
02003001_28_M,2018,3,4,2018-03-04,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,3,14,2018-03-14,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,3,19,2018-03-19,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,4,11,2018-04-11,Albacete,,,0.3473,,,,,1
02003001_28_M,2018,5,27,2018-05-27,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,6,10,2018-06-10,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,6,17,2018-06-17,Albacete,,,0.3475,,,,,1
02003001_28_M,2018,9,9,2018-09-09,Albacete,,,0.3616,,,,,1
02003001_28_M,2018,9,16,2018-09-16,Albacete,,,0.3511,,,,,1
02003001_28_M,2018,11,18,2018-11-18,Albacete,,,0.3474,,,,,1
02003001_28_M,2018,11,25,2018-11-25,Albacete,,,0.3493,,,,,1
02003001_28_M,2018,12,4,2018-12-04,Albacete,,,0.3475,,,,,1
02003001_28_M,2018,12,9,2018-12-09,Albacete,,,0.3475,,,,,1
02003001_28_M,2019,2,14,2019-02-14,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,2,15,2019-02-15,Albacete,,,0.0974,,,,,1
02003001_28_M,2019,2,16,2019-02-16,Albacete,,,0.0487,,,,,1
02003001_28_M,2019,2,17,2019-02-17,Albacete,,,0.0264,,,,,1
02003001_28_M,2019,2,18,2019-02-18,Albacete,,,0.0376,,,,,1
02003001_28_M,2019,2,19,2019-02-19,Albacete,,,0.0613,,,,,1
02003001_28_M,2019,2,20,2019-02-20,Albacete,,,0.0808,,,,,1
02003001_28_M,2019,2,21,2019-02-21,Albacete,,,0.0473,,,,,1
02003001_28_M,2019,2,22,2019-02-22,Albacete,,,0.0975,,,,,1
02003001_28_M,2019,2,23,2019-02-23,Albacete,,,0.1044,,,,,1
02003001_28_M,2019,2,24,2019-02-24,Albacete,,,0.0613,,,,,1
02003001_28_M,2019,2,25,2019-02-25,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,2,26,2019-02-26,Albacete,,,0.0418,,,,,1
02003001_28_M,2019,2,27,2019-02-27,Albacete,,,0.124,,,,,1
02003001_28_M,2019,3,2,2019-03-02,Albacete,,,0.149,,,,,1
02003001_28_M,2019,3,3,2019-03-03,Albacete,,,0.0529,,,,,1
02003001_28_M,2019,3,4,2019-03-04,Albacete,,,0.032,,,,,1
02003001_28_M,2019,3,5,2019-03-05,Albacete,,,0.0223,,,,,1
02003001_28_M,2019,3,6,2019-03-06,Albacete,,,0.0236,,,,,1
02003001_28_M,2019,3,7,2019-03-07,Albacete,,,0.0306,,,,,1
02003001_28_M,2019,3,8,2019-03-08,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,9,2019-03-09,Albacete,,,0.0891,,,,,1
02003001_28_M,2019,3,10,2019-03-10,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,11,2019-03-11,Albacete,,,0.0418,,,,,1
02003001_28_M,2019,3,12,2019-03-12,Albacete,,,0.0376,,,,,1
02003001_28_M,2019,3,13,2019-03-13,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,14,2019-03-14,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,15,2019-03-15,Albacete,,,0.0919,,,,,1
02003001_28_M,2019,3,22,2019-03-22,Albacete,,,0.0682,,,,,1
02003001_28_M,2019,3,23,2019-03-23,Albacete,,,0.0807,,,,,1
02003001_28_M,2019,3,24,2019-03-24,Albacete,,,0.1017,,,,,1
02003001_28_M,2019,3,25,2019-03-25,Albacete,,,0.0334,,,,,1
02003001_28_M,2019,3,26,2019-03-26,Albacete,,,0.085,,,,,1
02003001_28_M,2019,3,28,2019-03-28,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,29,2019-03-29,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,30,2019-03-30,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,3,31,2019-03-31,Albacete,,,0.0208,,,,,1
02003001_28_M,2019,4,1,2019-04-01,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,2,2019-04-02,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,3,2019-04-03,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,4,2019-04-04,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,9,2019-04-09,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,10,2019-04-10,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,11,2019-04-11,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,12,2019-04-12,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,13,2019-04-13,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,14,2019-04-14,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,15,2019-04-15,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,16,2019-04-16,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,17,2019-04-17,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,18,2019-04-18,Albacete,,,0.0208,,,,,1
02003001_28_M,2019,4,19,2019-04-19,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,20,2019-04-20,Albacete,,,0.1834,,,,,1
02003001_28_M,2019,4,21,2019-04-21,Albacete,,,0.1487,,,,,1
02003001_28_M,2019,4,22,2019-04-22,Albacete,,,0.1265,,,,,1
02003001_28_M,2019,4,25,2019-04-25,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,26,2019-04-26,Albacete,,,0.1016,,,,,1
02003001_28_M,2019,4,27,2019-04-27,Albacete,,,0.1072,,,,,1
02003001_28_M,2019,4,28,2019-04-28,Albacete,,,0.0822,,,,,1
02003001_28_M,2019,4,29,2019-04-29,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,4,30,2019-04-30,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,1,2019-05-01,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,2,2019-05-02,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,3,2019-05-03,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,4,2019-05-04,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,5,2019-05-05,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,6,2019-05-06,Albacete,,,0.0376,,,,,1
02003001_28_M,2019,5,7,2019-05-07,Albacete,,,0.0557,,,,,1
02003001_28_M,2019,5,8,2019-05-08,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,11,2019-05-11,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,12,2019-05-12,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,13,2019-05-13,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,14,2019-05-14,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,15,2019-05-15,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,16,2019-05-16,Albacete,,,0.0251,,,,,1
02003001_28_M,2019,5,17,2019-05-17,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,18,2019-05-18,Albacete,,,0.0223,,,,,1
02003001_28_M,2019,5,19,2019-05-19,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,20,2019-05-20,Albacete,,,0.0738,,,,,1
02003001_28_M,2019,5,21,2019-05-21,Albacete,,,0.032,,,,,1
02003001_28_M,2019,5,22,2019-05-22,Albacete,,,0.0265,,,,,1
02003001_28_M,2019,5,23,2019-05-23,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,5,24,2019-05-24,Albacete,,,0.0264,,,,,1
02003001_28_M,2019,6,7,2019-06-07,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,8,2019-06-08,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,9,2019-06-09,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,10,2019-06-10,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,11,2019-06-11,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,12,2019-06-12,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,13,2019-06-13,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,14,2019-06-14,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,15,2019-06-15,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,16,2019-06-16,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,17,2019-06-17,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,18,2019-06-18,Albacete,,,0.0418,,,,,1
02003001_28_M,2019,6,19,2019-06-19,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,20,2019-06-20,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,26,2019-06-26,Albacete,,,0.0348,,,,,1
02003001_28_M,2019,6,27,2019-06-27,Albacete,,,0.0627,,,,,1
02003001_28_M,2019,6,28,2019-06-28,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,29,2019-06-29,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,6,30,2019-06-30,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,7,1,2019-07-01,Albacete,,,0.0292,,,,,1
02003001_28_M,2019,7,2,2019-07-02,Albacete,,,0.0432,,,,,1
02003001_28_M,2019,7,3,2019-07-03,Albacete,,,0.0306,,,,,1
02003001_28_M,2019,7,4,2019-07-04,Albacete,,,0.0613,,,,,1
02003001_28_M,2019,7,5,2019-07-05,Albacete,,,0.0557,,,,,1
02003001_28_M,2019,7,6,2019-07-06,Albacete,,,0.114,,,,,1
02003001_28_M,2019,7,7,2019-07-07,Albacete,,,0.0362,,,,,1
02003001_28_M,2019,7,8,2019-07-08,Albacete,,,0.039,,,,,1
02003001_28_M,2019,7,9,2019-07-09,Albacete,,,0.0501,,,,,1
02003001_28_M,2019,7,12,2019-07-12,Albacete,,,0.0278,,,,,1
02003001_28_M,2019,7,13,2019-07-13,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,7,14,2019-07-14,Albacete,,,0.0362,,,,,1
02003001_28_M,2019,7,15,2019-07-15,Albacete,,,0.0376,,,,,1
02003001_28_M,2019,7,16,2019-07-16,Albacete,,,0.0376,,,,,1
02003001_28_M,2019,7,17,2019-07-17,Albacete,,,0.0223,,,,,1
02003001_28_M,2019,7,18,2019-07-18,Albacete,,,0.0348,,,,,1
02003001_28_M,2019,7,19,2019-07-19,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,7,20,2019-07-20,Albacete,,,0.0251,,,,,1
02003001_28_M,2019,7,21,2019-07-21,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,7,22,2019-07-22,Albacete,,,0.0237,,,,,1
02003001_28_M,2019,7,30,2019-07-30,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,7,31,2019-07-31,Albacete,,,0.0209,,,,,1
02003001_28_M,2019,8,1,2019-08-01,Albacete,,,0.0209,,,,,1
